REF_DATE,GEO,Province_encoding,DGUID,North American Industry Classification System (NAICS),Industry_encoding,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2004,Quebec,9,2016A000224,Educational services,14,Persons,249,thousands,3,v91416751,20.14,236.9,,,,1
2004,Quebec,9,2016A000224,Health care and social assistance,15,Persons,249,thousands,3,v91416752,20.15,438.2,,,,1
2004,Quebec,9,2016A000224,"Information, culture and recreation",16,Persons,249,thousands,3,v91416753,20.16,164.1,,,,1
2004,Quebec,9,2016A000224,Accommodation and food services,17,Persons,249,thousands,3,v91416754,20.17,207.7,,,,1
2004,Quebec,9,2016A000224,Other services (except public administration),18,Persons,249,thousands,3,v91416755,20.18,169,,,,1
2004,Quebec,9,2016A000224,Public administration,19,Persons,249,thousands,3,v91416756,20.19,216.6,,,,1
2005,Quebec,9,2016A000224,"Total employed, all industries",1,Persons,249,thousands,3,v91416738,20.1,3705.5,,,,1
2005,Quebec,9,2016A000224,Goods-producing sector,2,Persons,249,thousands,3,v91416739,20.2,925.8,,,,1
2005,Quebec,9,2016A000224,Agriculture,3,Persons,249,thousands,3,v91416740,20.3,60.8,,,,1
2005,Quebec,9,2016A000224,"Forestry, fishing, mining, quarrying, oil and gas",4,Persons,249,thousands,3,v91416741,20.4,39.7,,,,1
2005,Quebec,9,2016A000224,Utilities,5,Persons,249,thousands,3,v91416742,20.5,31.5,,,,1
2005,Quebec,9,2016A000224,Construction,6,Persons,249,thousands,3,v91416743,20.6,178.2,,,,1
2005,Quebec,9,2016A000224,Manufacturing,7,Persons,249,thousands,3,v91416744,20.7,615.6,,,,1
2005,Quebec,9,2016A000224,Services-producing sector,8,Persons,249,thousands,3,v91416745,20.8,2779.7,,,,1
2005,Quebec,9,2016A000224,Wholesale and retail trade,9,Persons,249,thousands,3,v91416746,20.9,617.4,,,,1
2005,Quebec,9,2016A000224,Transportation and warehousing,10,Persons,249,thousands,3,v91416747,20.1,164.6,,,,1
2005,Quebec,9,2016A000224,"Finance, insurance, real estate, rental and leasing",11,Persons,249,thousands,3,v91416748,20.11,203.9,,,,1
2005,Quebec,9,2016A000224,"Professional, scientific and technical services",12,Persons,249,thousands,3,v91416749,20.12,223.8,,,,1
2005,Quebec,9,2016A000224,"Business, building and other support services",13,Persons,249,thousands,3,v91416750,20.13,128.6,,,,1
2005,Quebec,9,2016A000224,Educational services,14,Persons,249,thousands,3,v91416751,20.14,244.1,,,,1
2005,Quebec,9,2016A000224,Health care and social assistance,15,Persons,249,thousands,3,v91416752,20.15,440.6,,,,1
2005,Quebec,9,2016A000224,"Information, culture and recreation",16,Persons,249,thousands,3,v91416753,20.16,163.2,,,,1
2005,Quebec,9,2016A000224,Accommodation and food services,17,Persons,249,thousands,3,v91416754,20.17,216.4,,,,1
2005,Quebec,9,2016A000224,Other services (except public administration),18,Persons,249,thousands,3,v91416755,20.18,161.3,,,,1
2005,Quebec,9,2016A000224,Public administration,19,Persons,249,thousands,3,v91416756,20.19,215.9,,,,1
2006,Quebec,9,2016A000224,"Total employed, all industries",1,Persons,249,thousands,3,v91416738,20.1,3743.1,,,,1
2006,Quebec,9,2016A000224,Goods-producing sector,2,Persons,249,thousands,3,v91416739,20.2,900.3,,,,1
2006,Quebec,9,2016A000224,Agriculture,3,Persons,249,thousands,3,v91416740,20.3,65.2,,,,1
2006,Quebec,9,2016A000224,"Forestry, fishing, mining, quarrying, oil and gas",4,Persons,249,thousands,3,v91416741,20.4,38.9,,,,1
2006,Quebec,9,2016A000224,Utilities,5,Persons,249,thousands,3,v91416742,20.5,30.1,,,,1
2006,Quebec,9,2016A000224,Construction,6,Persons,249,thousands,3,v91416743,20.6,186.1,,,,1
2006,Quebec,9,2016A000224,Manufacturing,7,Persons,249,thousands,3,v91416744,20.7,579.9,,,,1
2006,Quebec,9,2016A000224,Services-producing sector,8,Persons,249,thousands,3,v91416745,20.8,2842.8,,,,1
2006,Quebec,9,2016A000224,Wholesale and retail trade,9,Persons,249,thousands,3,v91416746,20.9,627.4,,,,1
2006,Quebec,9,2016A000224,Transportation and warehousing,10,Persons,249,thousands,3,v91416747,20.1,167.4,,,,1
2006,Quebec,9,2016A000224,"Finance, insurance, real estate, rental and leasing",11,Persons,249,thousands,3,v91416748,20.11,218.1,,,,1
2006,Quebec,9,2016A000224,"Professional, scientific and technical services",12,Persons,249,thousands,3,v91416749,20.12,234,,,,1
2006,Quebec,9,2016A000224,"Business, building and other support services",13,Persons,249,thousands,3,v91416750,20.13,138.4,,,,1
2006,Quebec,9,2016A000224,Educational services,14,Persons,249,thousands,3,v91416751,20.14,259.1,,,,1
2006,Quebec,9,2016A000224,Health care and social assistance,15,Persons,249,thousands,3,v91416752,20.15,452.6,,,,1
2006,Quebec,9,2016A000224,"Information, culture and recreation",16,Persons,249,thousands,3,v91416753,20.16,158.1,,,,1
2006,Quebec,9,2016A000224,Accommodation and food services,17,Persons,249,thousands,3,v91416754,20.17,215.6,,,,1
2006,Quebec,9,2016A000224,Other services (except public administration),18,Persons,249,thousands,3,v91416755,20.18,158,,,,1
2006,Quebec,9,2016A000224,Public administration,19,Persons,249,thousands,3,v91416756,20.19,214.1,,,,1
2007,Quebec,9,2016A000224,"Total employed, all industries",1,Persons,249,thousands,3,v91416738,20.1,3839.2,,,,1
2007,Quebec,9,2016A000224,Goods-producing sector,2,Persons,249,thousands,3,v91416739,20.2,874.4,,,,1
2007,Quebec,9,2016A000224,Agriculture,3,Persons,249,thousands,3,v91416740,20.3,65.7,,,,1
2007,Quebec,9,2016A000224,"Forestry, fishing, mining, quarrying, oil and gas",4,Persons,249,thousands,3,v91416741,20.4,35.4,,,,1
2007,Quebec,9,2016A000224,Utilities,5,Persons,249,thousands,3,v91416742,20.5,32.5,,,,1
2007,Quebec,9,2016A000224,Construction,6,Persons,249,thousands,3,v91416743,20.6,196.7,,,,1
2007,Quebec,9,2016A000224,Manufacturing,7,Persons,249,thousands,3,v91416744,20.7,544.1,,,,1
2007,Quebec,9,2016A000224,Services-producing sector,8,Persons,249,thousands,3,v91416745,20.8,2964.8,,,,1
2007,Quebec,9,2016A000224,Wholesale and retail trade,9,Persons,249,thousands,3,v91416746,20.9,644.4,,,,1
2007,Quebec,9,2016A000224,Transportation and warehousing,10,Persons,249,thousands,3,v91416747,20.1,180.2,,,,1
2007,Quebec,9,2016A000224,"Finance, insurance, real estate, rental and leasing",11,Persons,249,thousands,3,v91416748,20.11,225.1,,,,1
2007,Quebec,9,2016A000224,"Professional, scientific and technical services",12,Persons,249,thousands,3,v91416749,20.12,252.2,,,,1
2007,Quebec,9,2016A000224,"Business, building and other support services",13,Persons,249,thousands,3,v91416750,20.13,146.6,,,,1
2007,Quebec,9,2016A000224,Educational services,14,Persons,249,thousands,3,v91416751,20.14,253.9,,,,1
2007,Quebec,9,2016A000224,Health care and social assistance,15,Persons,249,thousands,3,v91416752,20.15,456.6,,,,1
2007,Quebec,9,2016A000224,"Information, culture and recreation",16,Persons,249,thousands,3,v91416753,20.16,169.9,,,,1
2007,Quebec,9,2016A000224,Accommodation and food services,17,Persons,249,thousands,3,v91416754,20.17,237.7,,,,1
2007,Quebec,9,2016A000224,Other services (except public administration),18,Persons,249,thousands,3,v91416755,20.18,178.1,,,,1
2007,Quebec,9,2016A000224,Public administration,19,Persons,249,thousands,3,v91416756,20.19,220,,,,1
2008,Quebec,9,2016A000224,"Total employed, all industries",1,Persons,249,thousands,3,v91416738,20.1,3882.7,,,,1
2008,Quebec,9,2016A000224,Goods-producing sector,2,Persons,249,thousands,3,v91416739,20.2,880.1,,,,1
2008,Quebec,9,2016A000224,Agriculture,3,Persons,249,thousands,3,v91416740,20.3,64.7,,,,1
2008,Quebec,9,2016A000224,"Forestry, fishing, mining, quarrying, oil and gas",4,Persons,249,thousands,3,v91416741,20.4,34.3,,,,1
2008,Quebec,9,2016A000224,Utilities,5,Persons,249,thousands,3,v91416742,20.5,32.1,,,,1
2008,Quebec,9,2016A000224,Construction,6,Persons,249,thousands,3,v91416743,20.6,215.7,,,,1
2008,Quebec,9,2016A000224,Manufacturing,7,Persons,249,thousands,3,v91416744,20.7,533.3,,,,1
2008,Quebec,9,2016A000224,Services-producing sector,8,Persons,249,thousands,3,v91416745,20.8,3002.6,,,,1
2008,Quebec,9,2016A000224,Wholesale and retail trade,9,Persons,249,thousands,3,v91416746,20.9,634.7,,,,1
2008,Quebec,9,2016A000224,Transportation and warehousing,10,Persons,249,thousands,3,v91416747,20.1,183.8,,,,1
2008,Quebec,9,2016A000224,"Finance, insurance, real estate, rental and leasing",11,Persons,249,thousands,3,v91416748,20.11,229.2,,,,1
2008,Quebec,9,2016A000224,"Professional, scientific and technical services",12,Persons,249,thousands,3,v91416749,20.12,262.4,,,,1
2008,Quebec,9,2016A000224,"Business, building and other support services",13,Persons,249,thousands,3,v91416750,20.13,137.9,,,,1
2008,Quebec,9,2016A000224,Educational services,14,Persons,249,thousands,3,v91416751,20.14,250.8,,,,1
2008,Quebec,9,2016A000224,Health care and social assistance,15,Persons,249,thousands,3,v91416752,20.15,471.7,,,,1
2008,Quebec,9,2016A000224,"Information, culture and recreation",16,Persons,249,thousands,3,v91416753,20.16,169.2,,,,1
2008,Quebec,9,2016A000224,Accommodation and food services,17,Persons,249,thousands,3,v91416754,20.17,256.1,,,,1
2008,Quebec,9,2016A000224,Other services (except public administration),18,Persons,249,thousands,3,v91416755,20.18,182,,,,1
2008,Quebec,9,2016A000224,Public administration,19,Persons,249,thousands,3,v91416756,20.19,225,,,,1
2009,Quebec,9,2016A000224,"Total employed, all industries",1,Persons,249,thousands,3,v91416738,20.1,3854.2,,,,1
2009,Quebec,9,2016A000224,Goods-producing sector,2,Persons,249,thousands,3,v91416739,20.2,861.2,,,,1
2009,Quebec,9,2016A000224,Agriculture,3,Persons,249,thousands,3,v91416740,20.3,62.4,,,,1
2009,Quebec,9,2016A000224,"Forestry, fishing, mining, quarrying, oil and gas",4,Persons,249,thousands,3,v91416741,20.4,31.4,,,,1
2009,Quebec,9,2016A000224,Utilities,5,Persons,249,thousands,3,v91416742,20.5,35.5,,,,1
2009,Quebec,9,2016A000224,Construction,6,Persons,249,thousands,3,v91416743,20.6,213.3,,,,1
2009,Quebec,9,2016A000224,Manufacturing,7,Persons,249,thousands,3,v91416744,20.7,518.5,,,,1
2009,Quebec,9,2016A000224,Services-producing sector,8,Persons,249,thousands,3,v91416745,20.8,2993,,,,1
2009,Quebec,9,2016A000224,Wholesale and retail trade,9,Persons,249,thousands,3,v91416746,20.9,614.3,,,,1
2009,Quebec,9,2016A000224,Transportation and warehousing,10,Persons,249,thousands,3,v91416747,20.1,173.6,,,,1
2009,Quebec,9,2016A000224,"Finance, insurance, real estate, rental and leasing",11,Persons,249,thousands,3,v91416748,20.11,233.6,,,,1
2009,Quebec,9,2016A000224,"Professional, scientific and technical services",12,Persons,249,thousands,3,v91416749,20.12,267.8,,,,1
2009,Quebec,9,2016A000224,"Business, building and other support services",13,Persons,249,thousands,3,v91416750,20.13,145.3,,,,1
2009,Quebec,9,2016A000224,Educational services,14,Persons,249,thousands,3,v91416751,20.14,255.3,,,,1
2009,Quebec,9,2016A000224,Health care and social assistance,15,Persons,249,thousands,3,v91416752,20.15,486.6,,,,1
2009,Quebec,9,2016A000224,"Information, culture and recreation",16,Persons,249,thousands,3,v91416753,20.16,166.8,,,,1
2009,Quebec,9,2016A000224,Accommodation and food services,17,Persons,249,thousands,3,v91416754,20.17,246.5,,,,1
2009,Quebec,9,2016A000224,Other services (except public administration),18,Persons,249,thousands,3,v91416755,20.18,180.3,,,,1
2009,Quebec,9,2016A000224,Public administration,19,Persons,249,thousands,3,v91416756,20.19,222.9,,,,1
2010,Quebec,9,2016A000224,"Total employed, all industries",1,Persons,249,thousands,3,v91416738,20.1,3937.9,,,,1
2010,Quebec,9,2016A000224,Goods-producing sector,2,Persons,249,thousands,3,v91416739,20.2,856.8,,,,1
2010,Quebec,9,2016A000224,Agriculture,3,Persons,249,thousands,3,v91416740,20.3,55.7,,,,1
2010,Quebec,9,2016A000224,"Forestry, fishing, mining, quarrying, oil and gas",4,Persons,249,thousands,3,v91416741,20.4,31.6,,,,1
2010,Quebec,9,2016A000224,Utilities,5,Persons,249,thousands,3,v91416742,20.5,35.1,,,,1
2010,Quebec,9,2016A000224,Construction,6,Persons,249,thousands,3,v91416743,20.6,234,,,,1
2010,Quebec,9,2016A000224,Manufacturing,7,Persons,249,thousands,3,v91416744,20.7,500.5,,,,1
2010,Quebec,9,2016A000224,Services-producing sector,8,Persons,249,thousands,3,v91416745,20.8,3081.1,,,,1
2010,Quebec,9,2016A000224,Wholesale and retail trade,9,Persons,249,thousands,3,v91416746,20.9,640.4,,,,1
2010,Quebec,9,2016A000224,Transportation and warehousing,10,Persons,249,thousands,3,v91416747,20.1,164.7,,,,1
2010,Quebec,9,2016A000224,"Finance, insurance, real estate, rental and leasing",11,Persons,249,thousands,3,v91416748,20.11,233,,,,1
2010,Quebec,9,2016A000224,"Professional, scientific and technical services",12,Persons,249,thousands,3,v91416749,20.12,296.6,,,,1
2010,Quebec,9,2016A000224,"Business, building and other support services",13,Persons,249,thousands,3,v91416750,20.13,148.4,,,,1
2010,Quebec,9,2016A000224,Educational services,14,Persons,249,thousands,3,v91416751,20.14,261.9,,,,1
2010,Quebec,9,2016A000224,Health care and social assistance,15,Persons,249,thousands,3,v91416752,20.15,506.2,,,,1
2010,Quebec,9,2016A000224,"Information, culture and recreation",16,Persons,249,thousands,3,v91416753,20.16,173.7,,,,1
2010,Quebec,9,2016A000224,Accommodation and food services,17,Persons,249,thousands,3,v91416754,20.17,254.1,,,,1
2010,Quebec,9,2016A000224,Other services (except public administration),18,Persons,249,thousands,3,v91416755,20.18,176.1,,,,1
2010,Quebec,9,2016A000224,Public administration,19,Persons,249,thousands,3,v91416756,20.19,226.1,,,,1
2011,Quebec,9,2016A000224,"Total employed, all industries",1,Persons,249,thousands,3,v91416738,20.1,3975.6,,,,1
2011,Quebec,9,2016A000224,Goods-producing sector,2,Persons,249,thousands,3,v91416739,20.2,865.6,,,,1
2011,Quebec,9,2016A000224,Agriculture,3,Persons,249,thousands,3,v91416740,20.3,55.3,,,,1
2011,Quebec,9,2016A000224,"Forestry, fishing, mining, quarrying, oil and gas",4,Persons,249,thousands,3,v91416741,20.4,33.7,,,,1
2011,Quebec,9,2016A000224,Utilities,5,Persons,249,thousands,3,v91416742,20.5,35.3,,,,1
2011,Quebec,9,2016A000224,Construction,6,Persons,249,thousands,3,v91416743,20.6,250.2,,,,1
2011,Quebec,9,2016A000224,Manufacturing,7,Persons,249,thousands,3,v91416744,20.7,491.2,,,,1
2011,Quebec,9,2016A000224,Services-producing sector,8,Persons,249,thousands,3,v91416745,20.8,3109.9,,,,1
2011,Quebec,9,2016A000224,Wholesale and retail trade,9,Persons,249,thousands,3,v91416746,20.9,641,,,,1
2011,Quebec,9,2016A000224,Transportation and warehousing,10,Persons,249,thousands,3,v91416747,20.1,179.2,,,,1
2011,Quebec,9,2016A000224,"Finance, insurance, real estate, rental and leasing",11,Persons,249,thousands,3,v91416748,20.11,227.1,,,,1
2011,Quebec,9,2016A000224,"Professional, scientific and technical services",12,Persons,249,thousands,3,v91416749,20.12,300.4,,,,1
2011,Quebec,9,2016A000224,"Business, building and other support services",13,Persons,249,thousands,3,v91416750,20.13,152.6,,,,1
2011,Quebec,9,2016A000224,Educational services,14,Persons,249,thousands,3,v91416751,20.14,264.3,,,,1
2011,Quebec,9,2016A000224,Health care and social assistance,15,Persons,249,thousands,3,v91416752,20.15,517.3,,,,1
2011,Quebec,9,2016A000224,"Information, culture and recreation",16,Persons,249,thousands,3,v91416753,20.16,171.5,,,,1
2011,Quebec,9,2016A000224,Accommodation and food services,17,Persons,249,thousands,3,v91416754,20.17,263.8,,,,1
2011,Quebec,9,2016A000224,Other services (except public administration),18,Persons,249,thousands,3,v91416755,20.18,175.6,,,,1
2011,Quebec,9,2016A000224,Public administration,19,Persons,249,thousands,3,v91416756,20.19,217.3,,,,1
2012,Quebec,9,2016A000224,"Total employed, all industries",1,Persons,249,thousands,3,v91416738,20.1,4005.9,,,,1
2012,Quebec,9,2016A000224,Goods-producing sector,2,Persons,249,thousands,3,v91416739,20.2,870.2,,,,1
2012,Quebec,9,2016A000224,Agriculture,3,Persons,249,thousands,3,v91416740,20.3,55.8,,,,1
2012,Quebec,9,2016A000224,"Forestry, fishing, mining, quarrying, oil and gas",4,Persons,249,thousands,3,v91416741,20.4,36,,,,1
2012,Quebec,9,2016A000224,Utilities,5,Persons,249,thousands,3,v91416742,20.5,29.4,,,,1
2012,Quebec,9,2016A000224,Construction,6,Persons,249,thousands,3,v91416743,20.6,251.9,,,,1
2012,Quebec,9,2016A000224,Manufacturing,7,Persons,249,thousands,3,v91416744,20.7,497.2,,,,1
2012,Quebec,9,2016A000224,Services-producing sector,8,Persons,249,thousands,3,v91416745,20.8,3135.7,,,,1
2012,Quebec,9,2016A000224,Wholesale and retail trade,9,Persons,249,thousands,3,v91416746,20.9,628.6,,,,1
2012,Quebec,9,2016A000224,Transportation and warehousing,10,Persons,249,thousands,3,v91416747,20.1,180.4,,,,1
2012,Quebec,9,2016A000224,"Finance, insurance, real estate, rental and leasing",11,Persons,249,thousands,3,v91416748,20.11,220.5,,,,1
2012,Quebec,9,2016A000224,"Professional, scientific and technical services",12,Persons,249,thousands,3,v91416749,20.12,301.6,,,,1
2012,Quebec,9,2016A000224,"Business, building and other support services",13,Persons,249,thousands,3,v91416750,20.13,155.3,,,,1
2012,Quebec,9,2016A000224,Educational services,14,Persons,249,thousands,3,v91416751,20.14,280.6,,,,1
2012,Quebec,9,2016A000224,Health care and social assistance,15,Persons,249,thousands,3,v91416752,20.15,526.4,,,,1
2012,Quebec,9,2016A000224,"Information, culture and recreation",16,Persons,249,thousands,3,v91416753,20.16,177,,,,1
2012,Quebec,9,2016A000224,Accommodation and food services,17,Persons,249,thousands,3,v91416754,20.17,261,,,,1
2012,Quebec,9,2016A000224,Other services (except public administration),18,Persons,249,thousands,3,v91416755,20.18,182.3,,,,1
2012,Quebec,9,2016A000224,Public administration,19,Persons,249,thousands,3,v91416756,20.19,222,,,,1
2013,Quebec,9,2016A000224,"Total employed, all industries",1,Persons,249,thousands,3,v91416738,20.1,4060.8,,,,1
2013,Quebec,9,2016A000224,Goods-producing sector,2,Persons,249,thousands,3,v91416739,20.2,885.6,,,,1
2013,Quebec,9,2016A000224,Agriculture,3,Persons,249,thousands,3,v91416740,20.3,54.6,,,,1
2013,Quebec,9,2016A000224,"Forestry, fishing, mining, quarrying, oil and gas",4,Persons,249,thousands,3,v91416741,20.4,35.1,,,,1
2013,Quebec,9,2016A000224,Utilities,5,Persons,249,thousands,3,v91416742,20.5,29.6,,,,1
2013,Quebec,9,2016A000224,Construction,6,Persons,249,thousands,3,v91416743,20.6,272.1,,,,1
2013,Quebec,9,2016A000224,Manufacturing,7,Persons,249,thousands,3,v91416744,20.7,494.2,,,,1
